##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_paired_R1.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4882703
Total Bases	490.2 Mbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1107	66-67	0.23125878020446322
1107	68-69	0.22944518899758748
1107	70-71	0.2663200201954723
1107	72-73	0.2644684933839372
1107	74-75	0.18524960523879486
1107	76-77	0.18041377536767556
1107	78-79	0.2585296789834075
1107	80-81	0.29232021292723687
1107	82-83	0.27265001464483163
1107	84-85	0.26281873331971894
1107	86-87	0.31145808904391714
1107	88-89	0.4558217880922655
1107	90-91	0.3241627489372476
1107	92-93	0.5022717122089162
1107	94-95	0.4477063261565064
1107	96-97	0.4011350209764899
1107	98-99	0.5700811185417649
1107	100-101	0.38052796278982726
1108	1	0.02249190613985519
1108	2	0.049271962117668267
1108	3	-0.09920150600972022
1108	4	-0.009365350166078201
1108	5	0.1993125126999118
1108	6	0.11254050052667708
1108	7	0.10592452955451392
1108	8	0.22331522041474727
1108	9	0.15371535730908903
1108	10-11	0.13814757397709343
1108	12-13	0.14717040517839308
1108	14-15	0.1200741636730811
1108	16-17	0.14580506372785607
1108	18-19	0.08965188745805364
1108	20-21	0.15059193812356142
1108	22-23	0.14907027105223847
1108	24-25	0.17902739896990028
1108	26-27	0.1639842518128134
1108	28-29	0.1499574472496974
1108	30-31	0.18783816518641316
1108	32-33	0.1835030337301049
1108	34-35	0.1899769852787756
1108	36-37	0.1513821821664436
1108	38-39	0.13969876697839112
1108	40-41	0.15819397571042515
1108	42-43	0.12665079211619457
1108	44-45	0.20224381641740763
1108	46-47	0.19939942166586633
1108	48-49	0.14352922582427396
1108	50-51	0.1464919694293343
1108	52-53	0.17873543179198492
1108	54-55	0.1787705918691742
1108	56-57	0.15027241172315797
1108	58-59	0.14381823102071678
1108	60-61	0.16889220886030643
1108	62-63	0.2212368087367551
1108	64-65	0.21831541385648023
1108	66-67	0.21492501642623552
1108	68-69	0.20379576454801196
1108	70-71	0.24399803238026863
1108	72-73	0.22992812569541599
1108	74-75	0.18744162493206318
1108	76-77	0.3685278923648525
1108	78-79	0.38145211383572075
1108	80-81	0.33493869252387043
1108	82-83	0.292022258314347
1108	84-85	0.32179503187889935
1108	86-87	0.2480714329742426
1108	88-89	0.42720462332447084
1108	90-91	0.39878302345457683
1108	92-93	0.4616290678425443
1108	94-95	0.4617415354925569
1108	96-97	0.45256673820772875
1108	98-99	0.6699894924280372
1108	100-101	0.39345585470938005
1109	1	0.028488921759532104
1109	2	-0.0343934695200403
1109	3	-0.06159987000584266
1109	4	-0.04941984540941746
1109	5	0.21446987242421045
1109	6	0.181534230379647
1109	7	0.15683835270622382
1109	8	0.15584766858939503
1109	9	0.12786164763589625
1109	10-11	0.13338599680907492
1109	12-13	0.15933949440185557
1109	14-15	0.07408591937976183
1109	16-17	0.14551125295919576
1109	18-19	0.13705410887221348
1109	20-21	0.0712145057389364
1109	22-23	0.16607935523076378
1109	24-25	0.14570905305695447
1109	26-27	0.1937416521587494
1109	28-29	0.1368414069425441
1109	30-31	0.10032493858316371
1109	32-33	0.207437247963405
1109	34-35	0.12317322056981084
1109	36-37	0.1191369625338865
1109	38-39	0.1422939808831103
1109	40-41	0.13919466259565638
1109	42-43	0.21558829384687073
1109	44-45	0.20528596498193963
1109	46-47	0.20730454662855635
1109	48-49	0.11305097852002888
1109	50-51	0.19652043733066904
1109	52-53	0.21737491709190948
1109	54-55	0.1792335280700783
1109	56-57	0.15359134973922295
1109	58-59	0.13640533282003275
1109	60-61	0.17309504215152316
1109	62-63	0.2176992816269987
1109	64-65	0.22794360200489194
1109	66-67	0.20506280717698644
1109	68-69	0.1897266963070976
1109	70-71	0.20304667110085717
1109	72-73	0.17768658090756873
1109	74-75	0.1649145756099557
1109	76-77	0.19003820463410648
1109	78-79	0.24827905806144202
1109	80-81	0.21578270526763532
