##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	19_3F_fox_S14_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	16348255
Total Bases	1.6 Gbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.23696284404666	32.0	32.0	32.0	32.0	32.0
2	31.47772713356869	32.0	32.0	32.0	32.0	32.0
3	35.288069582961604	37.0	37.0	37.0	32.0	37.0
4	35.92885632136274	37.0	37.0	37.0	32.0	37.0
5	36.13627931543764	37.0	37.0	37.0	37.0	37.0
6	39.54302602938356	41.0	41.0	41.0	37.0	41.0
7	39.66711902891165	41.0	41.0	41.0	37.0	41.0
8	39.9472180364204	41.0	41.0	41.0	37.0	41.0
9	40.03337683440832	41.0	41.0	41.0	37.0	41.0
10-11	40.103828634921584	41.0	41.0	41.0	37.0	41.0
12-13	40.12062697211415	41.0	41.0	41.0	37.0	41.0
14-15	40.09958717306526	41.0	41.0	41.0	37.0	41.0
16-17	40.055571466190116	41.0	41.0	41.0	37.0	41.0
18-19	40.04599591821879	41.0	41.0	41.0	37.0	41.0
20-21	40.03256739021994	41.0	41.0	41.0	37.0	41.0
22-23	40.03835458279798	41.0	41.0	41.0	37.0	41.0
24-25	40.02098551190937	41.0	41.0	41.0	37.0	41.0
26-27	39.96004542992509	41.0	41.0	41.0	37.0	41.0
28-29	39.931098640191266	41.0	41.0	41.0	37.0	41.0
30-31	39.898277430832835	41.0	41.0	41.0	37.0	41.0
32-33	39.90479136764138	41.0	41.0	41.0	37.0	41.0
34-35	39.945035601659015	41.0	41.0	41.0	37.0	41.0
36-37	39.93990847952885	41.0	41.0	41.0	37.0	41.0
38-39	39.92514253050249	41.0	41.0	41.0	37.0	41.0
40-41	39.918534791633725	41.0	41.0	41.0	37.0	41.0
42-43	39.90151734848765	41.0	41.0	41.0	37.0	41.0
44-45	39.85126247419067	41.0	41.0	41.0	37.0	41.0
46-47	39.85027469292594	41.0	41.0	41.0	37.0	41.0
48-49	39.84966413846615	41.0	41.0	41.0	37.0	41.0
50-51	39.84093302312694	41.0	41.0	41.0	37.0	41.0
52-53	39.79558145502379	41.0	41.0	41.0	37.0	41.0
54-55	39.79435196600494	41.0	41.0	41.0	37.0	41.0
56-57	39.771963552073295	41.0	41.0	41.0	37.0	41.0
58-59	39.75760529181861	41.0	41.0	41.0	37.0	41.0
60-61	39.73606293148718	41.0	41.0	41.0	37.0	41.0
62-63	39.70046702232134	41.0	41.0	41.0	37.0	41.0
64-65	39.68963656977458	41.0	41.0	41.0	37.0	41.0
66-67	39.665855897158444	41.0	41.0	41.0	37.0	41.0
68-69	39.64747745248651	41.0	41.0	41.0	37.0	41.0
70-71	39.56049024804176	41.0	41.0	41.0	37.0	41.0
72-73	39.56436705324207	41.0	41.0	41.0	37.0	41.0
74-75	39.53160218017152	41.0	41.0	41.0	37.0	41.0
76-77	39.168153573577115	41.0	41.0	41.0	34.5	41.0
78-79	39.26212916913762	41.0	41.0	41.0	37.0	41.0
80-81	39.40535837005234	41.0	41.0	41.0	37.0	41.0
82-83	39.446466396566485	41.0	41.0	41.0	37.0	41.0
84-85	39.4151547672825	41.0	41.0	41.0	37.0	41.0
86-87	39.379835860157556	41.0	41.0	41.0	37.0	41.0
88-89	39.22984547892114	41.0	41.0	41.0	37.0	41.0
90-91	39.24626986182929	41.0	41.0	41.0	37.0	41.0
92-93	39.184587896384045	41.0	41.0	41.0	37.0	41.0
94-95	39.103456056930845	41.0	41.0	41.0	37.0	41.0
96-97	39.08300439404695	41.0	41.0	41.0	37.0	41.0
98-99	38.88425385461629	41.0	41.0	41.0	32.0	41.0
100-101	38.41808826079603	41.0	39.0	41.0	32.0	41.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1105	46-47	0.023269232454346422
1105	48-49	0.03511975764210007
1105	50-51	0.04100544489761404
1105	52-53	0.05712839417788018
1105	54-55	0.04217928139183158
1105	56-57	0.06673235514608677
1105	58-59	0.036898171641361444
1105	60-61	0.023523701099144034
1105	62-63	0.07528368226333981
1105	64-65	0.07696877285683712
1105	66-67	0.042581483720610436
1105	68-69	0.014686475136151955
1105	70-71	0.08899261616635101
1105	72-73	0.08011689897104901
1105	74-75	0.06089138895512747
1105	76-77	0.11777512191387274
1105	78-79	0.13541186083421763
1105	80-81	0.1996131247621591
1105	82-83	0.12261420881161911
1105	84-85	0.1145639714532436
1105	86-87	0.04502704073797048
1105	88-89	0.2491743525235819
1105	90-91	0.28040690203237517
1105	92-93	0.336447295739859
1105	94-95	0.38355718045328757
1105	96-97	0.28379979873047034
1105	98-99	0.47953075547534496
1105	100-101	0.3326881706480762
1106	1	-0.24496391487359404
1106	2	-0.03291824769759444
1106	3	-0.07842101379650046
1106	4	0.025149841399972672
1106	5	0.11770076548672392
1106	6	0.06223233546478468
1106	7	0.01472094499226273
1106	8	0.10767049052059718
1106	9	0.05085864807651319
1106	10-11	0.06677299160919148
1106	12-13	0.059543801346535474
1106	14-15	0.052140594679570995
1106	16-17	0.08788442096506088
1106	18-19	0.07663807822456192
1106	20-21	0.11874099888606793
1106	22-23	0.06469123170892743
1106	24-25	0.04012415331764174
1106	26-27	0.07395677568982961
1106	28-29	0.08519068675125396
1106	30-31	0.09756277111383582
1106	32-33	0.05275114612928178
1106	34-35	0.0018907392894078612
1106	36-37	-0.018203964533661576
1106	38-39	0.049569478191095584
1106	40-41	0.04000003177557687
1106	42-43	0.008069150375327183
1106	44-45	0.1033935285038936
1106	46-47	0.09314022904522545
1106	48-49	0.03734880566478438
1106	50-51	0.03145422234650397
1106	52-53	0.09891288699297718
1106	54-55	0.02167395122777549
1106	56-57	0.06886476601389546
1106	58-59	0.06349934668266854
1106	60-61	0.04435589692930364
1106	62-63	0.1098255991327548
1106	64-65	0.08933788113917984
1106	66-67	0.08119130374341665
1106	68-69	0.1330692275745804
1106	70-71	0.1773312192029053
1106	72-73	0.18276326733845139
1106	74-75	0.19551407441056767
1106	76-77	0.08777742100225083
1106	78-79	0.14338859784471936
1106	80-81	0.2146639380678792
1106	82-83	0.14861187315265312
1106	84-85	0.1509212155188635
1106	86-87	0.1332482918077531
1106	88-89	0.2867799836789686
1106	90-91	0.2691055336144572
1106	92-93	0.34718536832379243
1106	94-95	0.3473662622615734
1106	96-97	0.3221227122150623
1106	98-99	0.5520042101471816
1106	100-101	0.4300080192355864
1107	1	-0.2337183043351274
1107	2	-0.021665926995204643
1107	3	-0.3422289238376095
1107	4	-0.07447440190420451
1107	5	0.19283618751827447
1107	6	0.14642910044170065
1107	7	0.059279398416201445
1107	8	0.1467162789938783
1107	9	0.0871483381499587
1107	10-11	0.06445450513254514
1107	12-13	0.10983995989316497
1107	14-15	0.0682836417668824
1107	16-17	0.11920411108906848
1107	18-19	0.08892207882803405
1107	20-21	0.1123130987859895
1107	22-23	0.06722669055586294
1107	24-25	0.09651629292550723
1107	26-27	0.1054173324411849
1107	28-29	0.10514236046276437
1107	30-31	0.11742379519221657
1107	32-33	0.11929749591557481
1107	34-35	0.08158882311003168
1107	36-37	0.09172744947640155
1107	38-39	0.11147880820900014
1107	40-41	0.07959458681774123
1107	42-43	0.09769457841355944
1107	44-45	0.16068905904160147
1107	46-47	0.1510804502858818
1107	48-49	0.14458857005875814
1107	50-51	0.0891865377406802
1107	52-53	0.12813998908914925
1107	54-55	0.09201650603249334
1107	56-57	0.1051379615681114
1107	58-59	0.1355017619671557
1107	60-61	0.14259692576784033
1107	62-63	0.15048106230167235
1107	64-65	0.1333378772691276
1107	66-67	0.13406141875188382
1107	68-69	0.16262478439241335
1107	70-71	0.2008766694527253
1107	72-73	0.19428413504316921
1107	74-75	0.18739039104615784
1107	76-77	0.17186295330832024
1107	78-79	0.24588948842392
1107	80-81	0.22414090544580745
1107	82-83	0.17233099180788258
1107	84-85	0.23226655095309212
1107	86-87	0.242545845007335
1107	88-89	0.38392817649450706
1107	90-91	0.32765261895956854
1107	92-93	0.4446739225006908
1107	94-95	0.5093319701404866
1107	96-97	0.4411837411871744
1107	98-99	0.6059602325442697
1107	100-101	0.4483684321896888
1108	1	-0.2925932796127739
1108	2	0.033894417384701114
1108	3	-0.1586805487695102
1108	4	-0.028605726551013788
1108	5	0.1900026074410377
1108	6	0.14695295298774624
1108	7	0.14095638104846842
1108	8	0.11085488081608474
1108	9	0.10404134788284125
1108	10-11	0.13550153920120067
1108	12-13	0.14251206941337102
1108	14-15	0.09100673826377914
1108	16-17	0.1483184997259599
1108	18-19	0.10813337864234995
1108	20-21	0.13852605084393588
1108	22-23	0.14903838064870456
1108	24-25	0.14534074606951464
1108	26-27	0.1684789074533981
1108	28-29	0.16157133069051355
1108	30-31	0.15945788137504024
1108	32-33	0.1647658836217687
1108	34-35	0.1190504280768323
1108	36-37	0.1417657008999953
1108	38-39	0.11017717487884227
1108	40-41	0.12172801005013412
1108	42-43	0.10962722979919448
1108	44-45	0.16034934653115585
1108	46-47	0.12725864385857477
1108	48-49	0.12008219622909877
1108	50-51	0.13569745287531276
1108	52-53	0.16107982880517113
1108	54-55	0.15273864810162507
1108	56-57	0.13899379790313304
1108	58-59	0.16569406387946373
1108	60-61	0.16891142221832212
1108	62-63	0.1915341289659196
1108	64-65	0.17686848245443088
1108	66-67	0.17623062916633359
1108	68-69	0.19045048165313716
1108	70-71	0.2399430723055147
1108	72-73	0.21480571232799406
1108	74-75	0.18564195489132373
1108	76-77	0.3489532404060256
1108	78-79	0.28748379735124985
1108	80-81	0.33072136092540916
1108	82-83	0.295904649663413
1108	84-85	0.29886530378445997
1108	86-87	0.23010267333905432
1108	88-89	0.3773003546540252
1108	90-91	0.37384429408349007
1108	92-93	0.4464993311970815
1108	94-95	0.48759551626367426
1108	96-97	0.46419055071899606
1108	98-99	0.644597473675141
1108	100-101	0.5330117750692835
1109	1	-0.3008748917410209
1109	2	0.007129334704544021
1109	3	-0.15138125744711317
1109	4	-0.05471864137346927
1109	5	0.16752885145768204
1109	6	0.2410853808418807
1109	7	0.09209169367188252
1109	8	0.012877911200675385
1109	9	0.08550541013896407
1109	10-11	0.031329457926936755
1109	12-13	0.07396933342992895
1109	14-15	0.05944669677433723
1109	16-17	0.10532450076855326
1109	18-19	0.058115246695365386
1109	20-21	0.06435357854684298
1109	22-23	0.03243471761828687
1109	24-25	0.08740724019652646
1109	26-27	0.06733487786586778
1109	28-29	0.09383271231641999
1109	30-31	0.13753335698550728
1109	32-33	0.09547667116093805
1109	34-35	0.10086992413110352
1109	36-37	0.1162190215406369
1109	38-39	0.10481416774257468
1109	40-41	0.06147739948220732
1109	42-43	0.08551739724232021
1109	44-45	0.11277811107036939
1109	46-47	0.08734083672518977
1109	48-49	0.1025476077455636
1109	50-51	0.10842244598941164
1109	52-53	0.13138189625733787
1109	54-55	0.11605753079259529
1109	56-57	0.10027755562855845
1109	58-59	0.08939969395320446
1109	60-61	0.11962006343252085
1109	62-63	0.1633354877801807
1109	64-65	0.15166341546018458
1109	66-67	0.12053102150580486
1109	68-69	0.11734148559400381
1109	70-71	0.17552790980310817
1109	72-73	0.13369743453346672
1109	74-75	0.13379944671342514
1109	76-77	0.1112868514251133
1109	78-79	0.18882014268514524
1109	80-81	0.21758900803384762
1109	82-83	0.2333332822076173
1109	84-85	0.24864494488637234
1109	86-87	0.25915300327036306
1109	88-89	0.36449849875778284
1109	90-91	0.33084793972629
1109	92-93	0.3877535167458106
1109	94-95	0.4443129808319384
1109	96-97	0.3318234010564254
1109	98-99	0.6100072434367974
1109	100-101	0.4841523344118954
1110	1	-0.148116040584636
1110	2	-0.02684542718585803
1110	3	-0.24600086825614653
1110	4	-0.03709957382066165
1110	5	0.1384820129537232
1110	6	0.17107969056549877
1110	7	0.09564725810033536
1110	8	0.005948157531584286
1110	9	0.06028338561235813
1110	10-11	0.048999521116599
1110	12-13	0.08145727882657638
1110	14-15	0.09408795433980544
1110	16-17	0.08693549221172958
1110	18-19	0.04749273109436558
1110	20-21	0.01618441325724973
1110	22-23	0.05736008839861739
1110	24-25	0.07502997779358367
1110	26-27	0.10107736822217106
1110	28-29	0.0721416987634953
1110	30-31	0.06595493496755722
1110	32-33	0.09889756668579963
1110	34-35	0.013413137262745067
1110	36-37	0.0785307305439602
1110	38-39	0.10314417537135512
1110	40-41	0.07080816021010605
1110	42-43	0.08705712259189369
1110	44-45	0.1455603027479384
1110	46-47	0.06982816232803657
1110	48-49	0.10590311932672591
1110	50-51	0.061708639955121214
1110	52-53	0.14303977200169982
1110	54-55	0.14184190401196162
1110	56-57	0.1673480930882434
1110	58-59	0.09304272234172117
1110	60-61	0.1270408288293723
1110	62-63	0.13127006810952224
1110	64-65	0.09564565273903014
1110	66-67	0.14008431570170643
1110	68-69	0.111210268613128
1110	70-71	0.2146798629532185
1110	72-73	0.20363136641153545
1110	74-75	0.1773643229204538
1110	76-77	0.3008494469851115
1110	78-79	0.2630369468313063
1110	80-81	0.1980035238350908
1110	82-83	0.16322193352579717
1110	84-85	0.22528751783566037
1110	86-87	0.23996431287405784
1110	88-89	0.36953358094049804
1110	90-91	0.3484984603252812
1110	92-93	0.4171699787393095
1110	94-95	0.47340804586907126
1110	96-97	0.43452122425674133
1110	98-99	0.6547195567763779
1110	100-101	0.5036288240420674
1111	1	-0.30816337504756675
1111	2	0.037386193414050695
1111	3	-0.18868595039010216
1111	4	-0.006228017934049035
1111	5	0.17469434074332213
1111	6	0.10237400277706143
1111	7	0.07812118117860223
1111	8	0.08765527027148323
1111	9	0.0986195256789415
1111	10-11	0.06278258838578665
1111	12-13	0.09049048881018962
1111	14-15	0.07187858438611983
1111	16-17	0.10669607524994973
1111	18-19	0.07374437904070419
1111	20-21	0.04701586414802961
1111	22-23	0.043295669700633255
1111	24-25	0.0403546515124944
1111	26-27	0.11828979131617956
1111	28-29	0.08457149982950085
1111	30-31	0.11365076557505205
1111	32-33	0.0462156608956974
1111	34-35	0.08299743621147826
1111	36-37	0.09030484046711962
1111	38-39	0.08518472407603639
1111	40-41	0.08400608114739327
1111	42-43	0.09911611977079104
1111	44-45	0.12867582650059717
1111	46-47	0.11392508474251173
1111	48-49	0.10100073712343516
1111	50-51	0.10918908894578294
1111	52-53	0.1444814911205725
1111	54-55	0.1427051477551018
1111	56-57	0.13038247124213598
1111	58-59	0.1042004094963005
1111	60-61	0.09046437691535658
1111	62-63	0.14856729380723976
1111	64-65	0.128302994967747
1111	66-67	0.09658546322065575
1111	68-69	0.11228691250097
1111	70-71	0.18282920004334358
1111	72-73	0.16292771501282743
1111	74-75	0.1895232259239421
1111	76-77	0.2231131075137398
1111	78-79	0.20974583523442192
1111	80-81	0.27577800003997766
1111	82-83	0.24041638000014842
1111	84-85	0.27754245601205696
1111	86-87	0.24427239434422887
1111	88-89	0.3414291772974707
1111	90-91	0.3648444164814961
1111	92-93	0.43178627265056235
1111	94-95	0.4704598222993397
1111	96-97	0.49238490422317227
1111	98-99	0.6278938631453244
1111	100-101	0.45954058487876637
1112	1	-0.20064390790376052
1112	2	0.08678171871014229
1112	3	-0.005594044891850558
1112	4	0.039909883028457216
1112	5	0.14387473738746337
1112	6	0.13274517663654706
1112	7	0.11002081046206769
1112	8	0.07901006089269913
1112	9	0.1084086748919546
1112	10-11	0.06905020043837595
1112	12-13	0.07954640339517027
1112	14-15	0.12006982876844319
1112	16-17	0.13624184665825112
1112	18-19	0.10497719969716712
1112	20-21	0.051547757108039605
1112	22-23	0.08361244290106384
1112	24-25	0.07000101785208557
1112	26-27	0.07444191371837405
1112	28-29	0.05965940725485552
1112	30-31	0.08144685051877332
1112	32-33	0.04630907047474864
1112	34-35	0.05563517822287167
1112	36-37	0.11606619403821838
1112	38-39	0.10389026024304826
1112	40-41	0.12740747445468514
1112	42-43	0.08580813286670974
1112	44-45	0.1428954797807478
1112	46-47	0.1367405232935468
1112	48-49	0.10185940656452175
1112	50-51	0.12146365546657734
1112	52-53	0.15083135759211785
