##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	19_3F_fox_paired_R2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	15899268
Total Bases	1.5 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1105	42-43	-0.06562016792836545
1105	44-45	0.006159822268131165
1105	46-47	-0.0034169844875222566
1105	48-49	0.01568952711049576
1105	50-51	0.03762039281166096
1105	52-53	-0.06484882649996138
1105	54-55	0.16355355417563544
1105	56-57	-0.05937751083096998
1105	58-59	-0.05041789113893458
1105	60-61	0.08440317297601752
1105	62-63	-0.057865205616657533
1105	64-65	-0.011712383030676676
1105	66-67	0.016439577866059096
1105	68-69	0.041807766180404826
1105	70-71	-0.07138327070382644
1105	72-73	0.004229103589963756
1105	74-75	-0.009778599401393251
1105	76-77	-0.02913471086809949
1105	78-79	0.03404403366871378
1105	80-81	0.03241764507665579
1105	82-83	0.03991663985258498
1105	84-85	0.020069508516236567
1105	86-87	0.052814594081816324
1105	88-89	-0.09504828633811258
1105	90-91	-0.11013376299064959
1105	92-93	-0.07969986514179794
1105	94-95	-0.09860467325719924
1105	96-97	-0.11436121938339738
1105	98-99	0.059803276006149986
1105	100-101	0.10379825100462625
1106	1	-0.3438249670033571
1106	2	-0.4530252127925394
1106	3	-0.7875959776965615
1106	4	-0.665217063502844
1106	5	-0.5240084721542004
1106	6	-0.7014810391458894
1106	7	-0.7144245777888827
1106	8	-0.7093401771843801
1106	9	-0.8050136652848181
1106	10-11	-0.7559876494830178
1106	12-13	-0.3651005006300281
1106	14-15	-0.28125430723302003
1106	16-17	-0.08094265002564072
1106	18-19	-0.1333808783651449
1106	20-21	-0.06874093262810987
1106	22-23	-0.05074663414126235
1106	24-25	0.04172604675146374
1106	26-27	-0.07300034830693392
1106	28-29	-0.07861427442281155
1106	30-31	-0.19052281369909707
1106	32-33	-0.015234040998848286
1106	34-35	-0.12953909197825197
1106	36-37	-0.17770493737386062
1106	38-39	-0.2338823443456164
1106	40-41	-0.22424089997334562
1106	42-43	-0.17398502646653924
1106	44-45	-0.14987626991429437
1106	46-47	-0.11173406677814768
1106	48-49	-0.023718013796937498
1106	50-51	0.08168381739865538
1106	52-53	-0.06557229887665272
1106	54-55	0.08970612607381412
1106	56-57	-0.03949940928408324
1106	58-59	0.03426280414722527
1106	60-61	0.08609259780992318
1106	62-63	-0.05297496424094561
1106	64-65	-0.03300461193772719
1106	66-67	0.05837573888080527
1106	68-69	-0.025100405407066262
1106	70-71	-0.04463678927520931
1106	72-73	-0.010172867366954108
1106	74-75	-0.015086167216082913
1106	76-77	-0.11176706061159081
1106	78-79	0.0940141545477644
1106	80-81	0.09571650638188345
1106	82-83	-0.07611169362991888
1106	84-85	-0.043283690392371454
1106	86-87	-0.051954390837394726
1106	88-89	-0.1520200957537483
1106	90-91	-0.12173379349346192
1106	92-93	-0.2281310114456332
1106	94-95	-0.1398427216210294
1106	96-97	-0.07904133590268714
1106	98-99	-0.0743038046088671
1106	100-101	-0.07332746658271816
1107	1	-0.4220247162189956
1107	2	-0.20690282290510353
1107	3	-0.6242675391634975
1107	4	-0.5890331847912762
1107	5	-0.4287111503137879
1107	6	-0.4284765328192819
1107	7	-0.41965399449639307
1107	8	-0.3395335322164428
1107	9	-0.35108193981240987
1107	10-11	-0.3958540805964361
1107	12-13	-0.37428315235480625
1107	14-15	-0.3705682864651507
1107	16-17	-0.03313365112853717
1107	18-19	0.06627883601772311
1107	20-21	0.11039584296991478
1107	22-23	0.07674726579606528
1107	24-25	0.09098312573411249
1107	26-27	0.05962429955363291
1107	28-29	0.07864903039946824
1107	30-31	-0.05183538172808255
1107	32-33	0.12096661438813072
1107	34-35	0.003215041226049209
1107	36-37	0.04110666089428605
1107	38-39	-0.04667956909329973
1107	40-41	-0.070199236600331
1107	42-43	-0.02763529646774998
1107	44-45	0.005347658622902429
1107	46-47	0.09056975454102911
1107	48-49	0.17684342248172413
1107	50-51	0.14014560850678492
1107	52-53	0.06288880152349208
1107	54-55	0.2594538190111564
1107	56-57	0.05012670310992462
1107	58-59	0.14804662062645235
1107	60-61	0.17994345832212844
1107	62-63	0.038367428999421804
1107	64-65	0.11925066850701427
1107	66-67	0.15967252111671115
1107	68-69	0.21835206231791204
1107	70-71	0.05963934174888408
1107	72-73	0.09800663323482439
1107	74-75	0.11287293097793594
1107	76-77	0.08865787235783529
1107	78-79	0.30674106982299065
1107	80-81	0.08462119311210614
1107	82-83	-0.02028543608795985
1107	84-85	0.12608589519124536
1107	86-87	0.12024665792657885
1107	88-89	0.030692086268210517
1107	90-91	-0.026847673637981018
1107	92-93	0.007897860952972735
1107	94-95	0.021711842360325306
1107	96-97	-0.00985007699003404
1107	98-99	0.1867228481144494
1107	100-101	0.1463817411332613
1108	1	-0.5739423611394727
1108	2	-0.14458907675263077
1108	3	-0.7828287754625691
1108	4	-0.570520017587377
1108	5	-0.3175702507762068
1108	6	-0.5716065156518937
1108	7	-0.5589610738528847
1108	8	-0.4603706576834341
1108	9	-0.43676330822121656
1108	10-11	-0.5201367020550123
1108	12-13	-0.5911064379707227
1108	14-15	-0.6429042660028301
1108	16-17	-0.09507602886542799
1108	18-19	0.03271714696602146
1108	20-21	0.13914900561565702
1108	22-23	0.10239408381772108
1108	24-25	0.1725977055531871
1108	26-27	0.17821767061226268
1108	28-29	0.09783163940728201
1108	30-31	0.0939198277098825
1108	32-33	0.19501153018497064
1108	34-35	0.06331835793054807
1108	36-37	0.08613624689046873
1108	38-39	-0.04884682135407559
1108	40-41	0.003173630276279482
1108	42-43	0.08331629293603982
1108	44-45	0.06217247941121684
1108	46-47	0.17520686023841137
1108	48-49	0.1994490211072133
1108	50-51	0.16487180813115998
1108	52-53	0.06862480796312553
1108	54-55	0.2935461105131978
1108	56-57	0.13406012085393115
1108	58-59	0.16366743822290886
1108	60-61	0.24396833854092392
1108	62-63	0.17989854240897785
1108	64-65	0.19091543843179437
1108	66-67	0.20486465534276732
1108	68-69	0.2485679610345315
1108	70-71	0.14687962748323002
1108	72-73	0.21590588353070217
1108	74-75	0.15745492530627558
1108	76-77	0.23045672177320142
1108	78-79	0.29256903921299227
1108	80-81	0.15382784918146086
1108	82-83	0.1365217265559977
1108	84-85	0.20751029417257172
1108	86-87	0.19686000038495877
1108	88-89	0.13036198633869844
1108	90-91	0.14961300199772865
1108	92-93	0.17481385277393713
1108	94-95	0.11840970643978466
1108	96-97	0.15255614348572522
1108	98-99	0.3173647981629273
1108	100-101	0.1515221677190297
1109	1	-0.30473955673638997
1109	2	-0.08590031079732086
1109	3	-0.562001015502176
1109	4	-0.45650795320872106
1109	5	-0.29326466264958384
1109	6	-0.49354260870025257
1109	7	-0.49251783899453727
1109	8	-0.5658667725870572
1109	9	-0.3601776847427871
1109	10-11	-0.4793796657280609
1109	12-13	-0.41533390795277114
1109	14-15	-0.4194574777416662
1109	16-17	-0.11722580011282702
1109	18-19	0.013772506194570155
1109	20-21	0.09337979966553434
1109	22-23	0.05416426187914425
1109	24-25	0.14006582416905644
1109	26-27	0.08845871616365741
1109	28-29	-0.050746935229817325
1109	30-31	-0.0022065190427440484
1109	32-33	0.16709175040475088
1109	34-35	-0.031096808997070013
1109	36-37	-0.050346610043661144
1109	38-39	-0.17644375726270312
1109	40-41	-0.14868764193455775
1109	42-43	-0.002757240555951057
1109	44-45	0.08147930678802595
1109	46-47	0.18998882894641866
1109	48-49	0.22101531295238885
1109	50-51	0.15429430969305713
1109	52-53	0.08377700721218417
1109	54-55	0.24735057157939622
1109	56-57	0.09978530687571663
1109	58-59	0.14060452486256025
1109	60-61	0.139346088417021
1109	62-63	0.07295519652931404
1109	64-65	0.05165145718931541
1109	66-67	0.21047980279340806
1109	68-69	0.20720949062663152
1109	70-71	0.09837195220763562
1109	72-73	0.10194830266841137
1109	74-75	0.12018507282007107
1109	76-77	0.29633878767094757
1109	78-79	0.296921119982855
1109	80-81	0.14748811543594087
1109	82-83	0.11464372114620147
1109	84-85	0.17169775867396453
1109	86-87	0.22845401957380318
1109	88-89	0.13741963551701275
1109	90-91	0.04788114757827344
1109	92-93	0.09594176466125504
1109	94-95	0.1430672194549345
1109	96-97	0.05117384228557853
1109	98-99	0.18046199765915816
1109	100-101	0.17661231584546755
1110	1	-0.31659774611880565
1110	2	-0.10128732958843045
1110	3	-0.5061481833163128
1110	4	-0.38475716096715473
1110	5	-0.35466055757564163
1110	6	-0.5040804331620805
1110	7	-0.3845273223809258
1110	8	-0.30035733136462994
1110	9	-0.24786996878362544
1110	10-11	-0.14491220104348201
1110	12-13	-0.12714350704700905
1110	14-15	-0.08707868329627644
1110	16-17	0.014506557548770616
1110	18-19	-0.027076640318739464
1110	20-21	0.04711377142675843
1110	22-23	0.04145834237590407
1110	24-25	0.1607173890171083
1110	26-27	0.1494537708852448
1110	28-29	0.07111649864815917
1110	30-31	0.04838318008745546
1110	32-33	0.07252502859711996
1110	34-35	0.04664924878587584
1110	36-37	-0.047058956194078405
1110	38-39	-0.028080883554835623
1110	40-41	0.005161260916970889
1110	42-43	0.06643406318167422
1110	44-45	0.10165809236508494
1110	46-47	0.1614540864445857
1110	48-49	0.16866970507061296
1110	50-51	0.13966362339674987
1110	52-53	0.028352574390986263
1110	54-55	0.2414528547537742
1110	56-57	0.09353377449593125
1110	58-59	0.14796259817598667
1110	60-61	0.160771324138139
1110	62-63	0.10851503911968763
1110	64-65	0.15250233846405337
1110	66-67	0.19404664765316681
1110	68-69	0.1783841400847237
1110	70-71	0.08487843497101011
1110	72-73	0.07579527180413237
1110	74-75	0.13568779143894716
1110	76-77	0.13804464519674298
1110	78-79	0.20398823774178254
1110	80-81	0.14361181677710277
1110	82-83	0.10592842507403333
1110	84-85	0.19605477263979054
1110	86-87	0.1794419369368896
1110	88-89	0.1186579297028274
1110	90-91	0.013557116297242544
1110	92-93	0.06979991068637759
1110	94-95	0.1347662462741468
1110	96-97	0.12276230436046376
1110	98-99	0.15586468818637655
1110	100-101	0.13222287213408634
1111	1	-0.048431647896588714
1111	2	-0.022017654472595183
1111	3	-0.28362205645046856
1111	4	-0.22595967785120763
1111	5	-0.08660647601796256
1111	6	-0.07432604091665951
1111	7	-0.04634247108773337
1111	8	0.0070284020926578705
1111	9	0.07374429068464394
1111	10-11	0.06634959067440604
1111	12-13	0.11612040374676269
1111	14-15	0.07121976630437388
1111	16-17	0.10190868649142715
1111	18-19	0.10605507658712554
1111	20-21	0.1728544939615233
1111	22-23	0.11517105562585783
1111	24-25	0.2029887823799612
1111	26-27	0.1612284904706769
1111	28-29	0.03704836434936709
1111	30-31	0.08995827906132092
1111	32-33	0.25731346125691346
1111	34-35	0.07346725992763226
1111	36-37	0.1428033641979951
1111	38-39	0.04696878295852969
1111	40-41	0.01139472325328228
1111	42-43	0.146765041556435
1111	44-45	0.19300898474746475
1111	46-47	0.19356010470743712
1111	48-49	0.219046064034643
1111	50-51	0.14842109924467195
1111	52-53	0.14994994406777806
1111	54-55	0.3433575434151308
1111	56-57	0.22395787992741134
1111	58-59	0.20595790597418073
1111	60-61	0.22384524097545722
1111	62-63	0.23910896723084107
1111	64-65	0.24872006222725673
1111	66-67	0.2703363066687601
1111	68-69	0.25257932431632923
1111	70-71	0.12377145232445486
1111	72-73	0.154084266128109
1111	74-75	0.20208022994723507
1111	76-77	0.2875193560370164
1111	78-79	0.38569002144986086
1111	80-81	0.2499694672426287
1111	82-83	0.16346652624249458
1111	84-85	0.2216869331821698
1111	86-87	0.23836938732662105
1111	88-89	0.16886093607418928
1111	90-91	0.11886390176912442
1111	92-93	0.1582155287324838
1111	94-95	0.21391733400580648
1111	96-97	0.2242073619564806
1111	98-99	0.37206276827789253
1111	100-101	0.3604762003039852
1112	1	0.09007867383978763
1112	2	-0.06527790671783151
1112	3	-0.06867628528932102
1112	4	0.018214984875825735
1112	5	0.03098692390881297
1112	6	0.11022565273874108
1112	7	0.07338892543386777
1112	8	0.13803209467187827
1112	9	0.133916728165147
1112	10-11	0.11631979396321412
1112	12-13	0.1009358829152518
1112	14-15	0.09254655382762422
1112	16-17	0.18063525605404607
1112	18-19	0.13924510774837984
1112	20-21	0.1338161188613256
1112	22-23	0.1411794291193189
1112	24-25	0.2123993414283234
1112	26-27	0.15899564502358032
1112	28-29	0.11661953091775246
1112	30-31	0.07071701408877118
1112	32-33	0.25612387155123173
1112	34-35	0.1443985184540182
1112	36-37	0.09883079417872409
1112	38-39	0.10874965964987382
1112	40-41	0.08386050650178589
1112	42-43	0.20383916480707853
1112	44-45	0.22337254710488708
1112	46-47	0.21317707729139812
1112	48-49	0.2634960663132091
1112	50-51	0.19572348534588002
1112	52-53	0.1702269929263025
1112	54-55	0.38859042980121217
1112	56-57	0.20067527786466144
