##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	7_2E_fox_S6_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5278425
Total Bases	533.1 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	48
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1104	60-61	0.10586612146967411
1104	62-63	0.13262863992170537
1104	64-65	0.17220467269086015
1104	66-67	0.18147409177383622
1104	68-69	0.22455552290549718
1104	70-71	0.22921896906056105
1104	72-73	0.16005868637896725
1104	74-75	0.19887165648348315
1104	76-77	0.12726827616108238
1104	78-79	0.2843985868771526
1104	80-81	0.2481693717408433
1104	82-83	0.1720290246696976
1104	84-85	0.316727538286834
1104	86-87	0.26866607843965085
1104	88-89	0.3604124279452634
1104	90-91	0.36125562035638126
1104	92-93	0.4248356182343187
1104	94-95	0.4964460233833421
1104	96-97	0.41179753821456444
1104	98-99	0.6242943308998647
1104	100-101	0.5328832477907781
1105	1	-0.006379616042366365
1105	2	0.01447054628514266
1105	3	-0.168451441713529
1105	4	-0.023983492560176956
1105	5	0.09626480148669714
1105	6	0.06099267187351387
1105	7	0.056771459845684547
1105	8	-0.006975473748944694
1105	9	0.08516021359292836
1105	10-11	0.026438145956866776
1105	12-13	0.07201460824796158
1105	14-15	0.04334959974913488
1105	16-17	0.08397432909443125
1105	18-19	0.12716850911596822
1105	20-21	0.09322353689033491
1105	22-23	0.03526355505280776
1105	24-25	0.06125809418224293
1105	26-27	0.0186444809688453
1105	28-29	-0.03844352014269248
1105	30-31	0.06869715110094177
1105	32-33	0.07209847989336993
1105	34-35	0.02552234382664409
1105	36-37	0.07461423676648593
1105	38-39	0.09499245605978501
1105	40-41	0.08146889115535316
1105	42-43	0.012582400047257636
1105	44-45	0.05457935596462704
1105	46-47	-0.0028508694646518506
1105	48-49	0.019681397758823493
1105	50-51	-0.01836868405080594
1105	52-53	0.06602223999883705
1105	54-55	0.035366588917469244
1105	56-57	0.049343404858873896
1105	58-59	0.02785030971426039
1105	60-61	0.1004669370903315
1105	62-63	0.027106127989881657
1105	64-65	-0.037837173648014755
1105	66-67	-0.042986585079894724
1105	68-69	-0.027353142115615015
1105	70-71	0.07276116950912837
1105	72-73	0.023386493865551472
1105	74-75	-0.0013154916669364525
1105	76-77	0.14861263666545454
1105	78-79	0.14634571751355452
1105	80-81	0.16737869646063075
1105	82-83	0.13411014479893169
1105	84-85	0.056764110519218036
1105	86-87	0.03690994669111802
1105	88-89	0.1830304371886342
1105	90-91	0.24306263621522106
1105	92-93	0.2853351461324891
1105	94-95	0.3584435539002584
1105	96-97	0.31379555918073976
1105	98-99	0.5176164422448224
1105	100-101	0.2850686345886402
1106	1	-0.13188510666748243
1106	2	-0.07748974683373788
1106	3	-0.10453298202139649
1106	4	-0.0249266614672905
1106	5	0.18357150981528747
1106	6	0.08212173071766671
1106	7	0.07729995500511677
1106	8	-0.08939201025521015
1106	9	-0.03086647367155848
1106	10-11	0.10117474418240846
1106	12-13	0.11373175056804286
1106	14-15	0.0900304996117498
1106	16-17	0.12071011776666296
1106	18-19	0.18310738894481204
1106	20-21	0.16570816480467698
1106	22-23	0.13144790695336894
1106	24-25	0.05704123280374063
1106	26-27	0.10555992433086914
1106	28-29	0.1265290632706879
1106	30-31	0.12976362874525194
1106	32-33	0.1433403856297275
1106	34-35	0.02022445898447245
1106	36-37	0.1312839841866449
1106	38-39	0.11948488790203271
1106	40-41	0.03030789482809837
1106	42-43	0.052436231827691415
1106	44-45	0.11626772456810386
1106	46-47	0.0894467301748918
1106	48-49	0.039645404561120756
1106	50-51	0.029198843155931797
1106	52-53	0.12774268782568043
1106	54-55	0.09703453544138085
1106	56-57	0.06711012836736074
1106	58-59	0.10282696120588497
1106	60-61	0.10450426079204078
1106	62-63	0.16074589849074528
1106	64-65	0.12846293324887625
1106	66-67	0.18668769445231703
1106	68-69	0.07633055064852812
1106	70-71	0.1739260360964252
1106	72-73	0.1508177534769004
1106	74-75	0.14218653157609396
1106	76-77	0.06330042590005291
1106	78-79	0.08069343430518217
1106	80-81	0.15937507373826065
1106	82-83	0.22091254919081393
1106	84-85	0.19806198423410848
1106	86-87	0.13583264556541508
1106	88-89	0.35419872629569227
1106	90-91	0.29228850251652005
1106	92-93	0.4076703572815532
1106	94-95	0.4604636309460304
1106	96-97	0.3268340965942329
1106	98-99	0.627727703058973
1106	100-101	0.5640140622439844
1107	1	-0.1764806317025851
1107	2	-0.11406710040163404
1107	3	-0.5465055905241911
1107	4	-0.10946337358831926
1107	5	0.19349021510210207
1107	6	0.07839915966455635
1107	7	0.08135261426647133
1107	8	0.1766004165586068
1107	9	0.0688237624408643
1107	10-11	0.03451437694172199
1107	12-13	0.05957591518836125
1107	14-15	0.13631509303155553
1107	16-17	0.04664831041980477
1107	18-19	0.11041336212818464
1107	20-21	0.19816735964126053
1107	22-23	0.1328923212210924
1107	24-25	0.1085487612387297
1107	26-27	0.11021950823301552
1107	28-29	0.07875005843952465
1107	30-31	0.09270116370577597
1107	32-33	0.09560501856248038
1107	34-35	0.10138508989317785
1107	36-37	0.07907733081086832
1107	38-39	0.03067784158939446
1107	40-41	0.09485140227825184
1107	42-43	0.014865359003039202
1107	44-45	0.14311578386955404
1107	46-47	0.06391307115566747
1107	48-49	0.05042549532596041
1107	50-51	0.055833124520759725
1107	52-53	0.14760240975848404
1107	54-55	0.02622309914399068
1107	56-57	0.018736789182540292
1107	58-59	0.027804887520495924
1107	60-61	0.102761940631666
1107	62-63	0.14407216156419622
1107	64-65	0.13963942534992668
1107	66-67	0.14000547920928597
1107	68-69	0.10596119187869846
1107	70-71	0.14941660121788658
1107	72-73	0.19449821301723347
1107	74-75	0.12010901343516167
1107	76-77	0.09366890506274927
1107	78-79	0.21501880089880387
1107	80-81	0.20394944366505285
1107	82-83	0.12161378964242431
1107	84-85	0.18527714718796773
1107	86-87	0.20145966713086239
1107	88-89	0.28485866204069055
